GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000135413	12	55024595	55028679	1	1	305495	-0.36438	0.64221	LACRT
ENSG00000161634	12	55038375	55042277	11	5	305495	-0.4535	0.6749	DCD
ENSG00000172551	12	55224303	55252177	135	9	305495	1.4754	0.070049	MUCL1
ENSG00000135426	12	55341802	55378530	190	9	305495	0.89489	0.18542	TESPA1
ENSG00000123307	12	55413729	55423798	28	5	305495	0.8568	0.19578	NEUROD4
ENSG00000170605	12	55523465	55524586	5	1	305495	1.0229	0.15318	OR9K2
ENSG00000179919	12	55614809	55615759	1	1	305495	0.14758	0.44134	OR10A7
ENSG00000197706	12	55640982	55642086	7	2	305495	0.54143	0.29411	OR6C74
ENSG00000188324	12	55688072	55689016	2	1	305495	0.57654	0.28213	OR6C6
ENSG00000205330	12	55714346	55715408	5	2	305495	0.59412	0.27622	OR6C1
ENSG00000205329	12	55725485	55726420	1	1	305495	-1.7907	0.96333	OR6C3
ENSG00000205328	12	55794214	55795289	2	1	305495	-1.1405	0.87296	OR6C65
ENSG00000185821	12	55820038	55820976	2	1	305495	0.54736	0.29207	OR6C76
ENSG00000179695	12	55845998	55846936	1	1	305495	-1.4744	0.92981	OR6C2
ENSG00000184954	12	55862984	55863922	3	2	305495	0.4457	0.32791	OR6C70
ENSG00000205327	12	55886147	55887100	4	2	305495	0.13154	0.44767	OR6C68
ENSG00000179626	12	55944983	55946028	1	1	305495	0.33959	0.36708	OR6C4
ENSG00000179615	12	55968199	55969128	1	1	305495	-1.1088	0.86625	OR2AP1
ENSG00000175398	12	56030644	56031638	3	1	305495	0.18731	0.42571	OR10P1
ENSG00000170439	12	56075330	56078395	9	3	305495	0.70718	0.23973	METTL7B
ENSG00000135424	12	56078352	56109827	53	6	305495	0.57409	0.28295	ITGA7
ENSG00000135441	12	56109820	56113871	5	3	305495	0.28701	0.38705	BLOC1S1
ENSG00000258311	12	56109820	56118487	10	4	305495	-0.21728	0.58601	RP11-644F5.10
ENSG00000135437	12	56114151	56118489	5	2	305495	-0.63569	0.73751	RDH5
ENSG00000135404	12	56119107	56123491	7	3	305495	0.008896	0.49645	CD63
ENSG00000135414	12	56137064	56150911	10	3	305495	0.84041	0.20034	GDF11
ENSG00000205323	12	56146247	56211540	80	14	305495	0.49294	0.31103	SARNP
ENSG00000257390	12	56151059	56221330	91	17	305495	0.47602	0.31703	RP11-762I7.5
ENSG00000123353	12	56211703	56215663	3	2	305495	-0.1325	0.55271	ORMDL2
ENSG00000135392	12	56214744	56224608	18	9	305495	0.28146	0.38918	DNAJC14
ENSG00000123342	12	56229217	56236750	9	4	305495	1.3261	0.092397	MMP19
ENSG00000170473	12	56295197	56326402	47	7	305495	-0.32692	0.62814	WIBG
ENSG00000065357	12	56321103	56347811	23	6	305495	-0.83016	0.79678	DGKA
ENSG00000185664	12	56347889	56367101	18	6	305495	-0.18308	0.57263	PMEL
ENSG00000123374	12	56360553	56366568	6	3	305495	-0.06141	0.52448	CDK2
ENSG00000111540	12	56367697	56388490	41	5	305495	1.1152	0.13239	RAB5B
ENSG00000139531	12	56390964	56400425	10	4	305495	1.0692	0.1425	SUOX
ENSG00000123411	12	56401443	56432219	36	6	305495	0.1024	0.45922	IKZF4
ENSG00000197728	12	56435637	56438116	5	3	305495	0.77738	0.21847	RPS26
ENSG00000065361	12	56473641	56497289	34	8	305495	1.514	0.065012	ERBB3
ENSG00000257411	12	56495115	56503073	11	5	305495	-0.08898	0.53545	RP11-603J24.9
ENSG00000170515	12	56498103	56507691	9	4	305495	-0.091321	0.53638	PA2G4
ENSG00000229117	12	56510370	56511727	3	2	305495	0.020704	0.49174	RPL41
ENSG00000135482	12	56511943	56516278	2	1	305495	-1.5222	0.93602	ZC3H10
ENSG00000139641	12	56512034	56538455	27	9	305495	0.65191	0.25723	ESYT1
ENSG00000196465	12	56546040	56553431	6	2	305495	-1.3273	0.9078	MYL6B
ENSG00000092841	12	56551945	56557280	7	3	305495	-0.61366	0.73028	MYL6
ENSG00000139613	12	56556767	56583351	21	8	305495	-0.68586	0.7536	SMARCC2
ENSG00000181852	12	56598285	56615717	25	7	305495	-0.10672	0.5425	RNF41
ENSG00000139579	12	56615799	56623638	6	2	305495	1.0914	0.13756	NABP2
ENSG00000139540	12	56623833	56631630	11	3	305495	0.32228	0.37362	SLC39A5
ENSG00000139645	12	56631591	56652175	20	2	305495	0.88048	0.1893	ANKRD52
ENSG00000135469	12	56660642	56664750	5	3	305495	1.0501	0.14683	COQ10A
ENSG00000062485	12	56665483	56694176	53	5	305495	1.264	0.10311	CS
ENSG00000144785	12	56679700	56709843	61	5	305495	1.0436	0.14834	RP11-977G19.10
ENSG00000257727	12	56703626	56710120	9	3	305495	0.26296	0.39629	CNPY2
ENSG00000135473	12	56710007	56727837	25	4	305495	1.3923	0.081911	PAN2
ENSG00000110944	12	56732663	56734193	1	1	305495	1.0529	0.1462	IL23A
ENSG00000170581	12	56735381	56753939	33	3	305495	0.80105	0.21155	STAT2
ENSG00000175336	12	56754353	56756607	3	2	305495	-0.11199	0.54459	APOF
ENSG00000111602	12	56810903	56843187	73	6	305495	0.53934	0.29483	TIMELESS
ENSG00000135517	12	56843286	56862950	29	8	305495	0.9048	0.18279	MIP
ENSG00000176422	12	56862301	56864763	5	2	305495	0.54041	0.29446	SPRYD4
ENSG00000135423	12	56864736	56882198	24	6	305495	0.66262	0.25379	GLS2
ENSG00000076067	12	56915713	56984745	172	15	305495	1.5964	0.055197	RBMS2
ENSG00000076108	12	56989380	57030600	53	10	305495	0.68932	0.24531	BAZ2A
ENSG00000110955	12	57031959	57039798	12	3	305495	0.79267	0.21398	ATP5B
ENSG00000110958	12	57057127	57082159	65	12	305495	0.76619	0.22178	PTGES3
ENSG00000196531	12	57106212	57125412	31	6	305495	-0.14477	0.55755	NACA
ENSG00000198056	12	57125380	57146157	37	5	305495	-0.048956	0.51952	PRIM1
ENSG00000025423	12	57145945	57181574	42	9	305495	-0.20053	0.57947	HSD17B6
ENSG00000170426	12	57316938	57328189	32	5	305495	-0.50973	0.69488	SDR9C7
ENSG00000139547	12	57345219	57353158	17	5	305495	-1.7383	0.95892	RDH16
ENSG00000166856	12	57388230	57390468	2	1	305495	-0.010817	0.50432	GPR182
ENSG00000268162	12	57390745	57391335	3	1	305495	-0.041246	0.51645	HBCBP
ENSG00000166860	12	57392618	57400230	14	5	305495	-1.5385	0.93803	ZBTB39
ENSG00000166863	12	57403784	57422667	33	6	305495	0.18232	0.42767	TAC3
ENSG00000166866	12	57422301	57444982	53	7	305495	0.33555	0.3686	MYO1A
ENSG00000166881	12	57449426	57481846	59	8	305495	0.54675	0.29228	TMEM194A
ENSG00000166886	12	57482677	57489259	15	8	305495	1.664	0.048059	NAB2
ENSG00000166888	12	57489191	57525922	66	13	305495	2.1784	0.014687	STAT6
ENSG00000123384	12	57522276	57607134	109	16	305495	0.47612	0.317	LRP1
ENSG00000182379	12	57610578	57620232	19	5	305495	0.029454	0.48825	NXPH4
ENSG00000182199	12	57623110	57628718	4	2	305495	0.39461	0.34657	SHMT2
ENSG00000185633	12	57628686	57634498	1	1	305495	-0.94666	0.82809	NDUFA4L2
ENSG00000185482	12	57637236	57644976	9	4	305495	0.55154	0.29063	STAC3
ENSG00000258830	12	57643392	57690267	51	11	305495	-0.15786	0.56272	RP11-123K3.4
ENSG00000179912	12	57643392	57824788	231	13	305495	-0.47971	0.68428	R3HDM2
ENSG00000268367	12	57810198	57810536	1	1	305495	-2.1528	0.98433	AC126614.1
ENSG00000175189	12	57828543	57844611	29	5	305495	-0.71369	0.76229	INHBC
ENSG00000139269	12	57846106	57853063	8	3	305495	-1.4826	0.93091	INHBE
ENSG00000111087	12	57853918	57866045	33	5	305495	-0.12595	0.55011	GLI1
ENSG00000123329	12	57866038	57882597	35	7	305495	-0.87628	0.80956	ARHGAP9
ENSG00000166986	12	57869228	57911352	66	5	305495	-1.0663	0.85686	MARS
ENSG00000175197	12	57910371	57914300	3	1	305495	-0.36202	0.64133	DDIT3
ENSG00000166987	12	57914493	57923931	12	2	305495	0.059734	0.47618	MBD6
ENSG00000175203	12	57923885	57941114	24	3	305495	-0.87427	0.80902	DCTN2
ENSG00000155980	12	57943781	57980415	51	12	305495	0.97995	0.16355	KIF5A
ENSG00000166908	12	57984957	57997198	14	5	305495	1.3076	0.095501	PIP4K2C
ENSG00000178498	12	57998405	58003587	6	3	305495	2.3482	0.009432	DTX3
ENSG00000240771	12	58003963	58013162	16	5	305495	2.7079	0.0033856	ARHGEF25
ENSG00000135502	12	58013310	58019934	4	2	305495	2.7748	0.0027622	SLC26A10
ENSG00000135454	12	58017193	58027138	23	5	305495	1.4142	0.078653	B4GALNT1
ENSG00000135506	12	58087738	58115340	49	7	305495	2.4224	0.0077098	OS9
ENSG00000135439	12	58118980	58135940	18	5	305495	1.9356	0.026458	AGAP2
ENSG00000255737	12	58120054	58122139	1	1	305495	0.68507	0.24665	AGAP2-AS1
ENSG00000135452	12	58131796	58143994	14	7	305495	2.2977	0.010788	TSPAN31
ENSG00000135446	12	58141510	58149796	10	4	305495	1.6742	0.047048	CDK4
ENSG00000139266	12	58148881	58154190	3	2	305495	0.93734	0.17429	MARCH9
ENSG00000111012	12	58156117	58162769	6	2	305495	1.9452	0.025875	CYP27B1
ENSG00000037897	12	58162254	58166576	6	2	305495	1.5427	0.061449	METTL1
ENSG00000123427	12	58165275	58176324	17	2	305495	1.7262	0.042155	METTL21B
ENSG00000257921	12	58166811	58180829	24	2	305495	1.7521	0.03988	RP11-571M6.15
ENSG00000123297	12	58176372	58201854	34	4	305495	2.063	0.019558	TSFM
ENSG00000135407	12	58191159	58212487	26	7	305495	2.2599	0.011915	AVIL
ENSG00000175215	12	58213710	58240522	33	6	305495	1.9309	0.026745	CTDSP2
ENSG00000166896	12	58335324	58351052	54	5	305495	0.85632	0.19591	XRCC6BP1
ENSG00000258231	12	58937907	59206842	685	59	305495	1.1689	0.12121	RP11-362K2.2
ENSG00000139263	12	59265931	59314303	145	16	305495	1.7508	0.039988	LRIG3
ENSG00000257230	12	59917059	59917965	2	1	305495	1.4978	0.06709	RP11-272B17.2
ENSG00000118596	12	59989848	60176395	511	22	305495	1.0043	0.15761	SLC16A7
ENSG00000198673	12	62102040	62672931	1688	114	305495	2.3747	0.0087812	FAM19A2
ENSG00000135655	12	62654119	62811211	413	27	305495	0.97419	0.16498	USP15
ENSG00000061987	12	62860597	62991363	353	28	305495	1.1524	0.12458	MON2
ENSG00000221949	12	62995531	62997214	7	3	305495	1.0975	0.13622	C12orf61
ENSG00000111110	12	63037762	63328817	920	107	305495	0.94824	0.1715	PPM1H
ENSG00000166148	12	63539014	63544722	13	5	305495	0.035124	0.48599	AVPR1A
ENSG00000177990	12	63952693	64062719	498	35	305495	-0.70804	0.76054	DPY19L2
ENSG00000118600	12	64173583	64203338	52	9	305495	0.37086	0.35537	TMEM5
ENSG00000196935	12	64238073	64541613	609	71	305495	-1.1838	0.88175	SRGAP1
ENSG00000174206	12	64580096	64616076	54	8	305495	-0.33639	0.63171	C12orf66
ENSG00000185306	12	64660217	64784972	346	23	305495	0.68512	0.24663	C12orf56
ENSG00000184575	12	64798130	64844907	74	12	305495	1.7739	0.038037	XPOT
ENSG00000183735	12	64845660	64895888	108	14	305495	0.85866	0.19526	TBK1
ENSG00000153179	12	65004293	65091347	275	22	305495	-0.013679	0.50546	RASSF3
ENSG00000135677	12	65107225	65153227	83	7	305495	0.6454	0.25933	GNS
ENSG00000111490	12	65174589	65274812	156	24	305495	0.29691	0.38327	TBC1D30
ENSG00000156076	12	65444406	65515346	142	17	305495	0.38109	0.35157	WIF1
ENSG00000174106	12	65563351	65642107	102	14	305495	0.69727	0.24282	LEMD3
ENSG00000174099	12	65672423	65882024	377	28	305495	0.46005	0.32274	MSRB3
ENSG00000149948	12	66217911	66360075	249	35	305495	-0.71884	0.76388	HMGA2
ENSG00000197301	12	66245120	66275947	59	10	305495	0.1221	0.45141	RP11-366L20.2
ENSG00000267942	12	66291518	66317967	37	9	305495	-0.90935	0.81842	AC090673.2
ENSG00000139233	12	66516842	66524548	22	3	305495	1.5394	0.061853	LLPH
ENSG00000228144	12	66517697	66563765	124	10	305495	1.6369	0.050824	TMBIM4
ENSG00000155957	12	66517709	66563852	125	10	305495	1.6298	0.051573	TMBIM4
ENSG00000090376	12	66582659	66648402	118	17	305495	0.55946	0.28792	IRAK3
ENSG00000127311	12	66696325	66737423	100	9	305495	-1.1006	0.86447	HELB
ENSG00000155974	12	66741211	67197966	1594	116	305495	-0.08503	0.53388	GRIP1
ENSG00000111530	12	67663061	67713731	175	15	305495	-2.2286	0.98708	CAND1
ENSG00000127334	12	68042118	68059186	30	5	305495	0.42349	0.33597	DYRK2
ENSG00000111537	12	68548548	68553527	7	2	305495	-0.38807	0.65102	IFNG
ENSG00000111536	12	68595131	68619601	69	12	305495	-0.41825	0.66212	IL26
ENSG00000127318	12	68642022	68647387	15	6	305495	0.80625	0.21005	IL22
ENSG00000111554	12	68666223	68726161	109	16	305495	0.29981	0.38216	MDM1
ENSG00000127314	12	69004619	69054372	114	15	305495	-0.78279	0.78312	RAP1B
ENSG00000111581	12	69080514	69136785	145	19	305495	-0.56347	0.71344	NUP107
ENSG00000175782	12	69139886	69187508	127	24	305495	0.42446	0.33561	SLC35E3
ENSG00000251695	12	69186125	69187743	3	2	305495	-0.59481	0.72401	AC124890.1
ENSG00000135679	12	69201956	69239214	102	14	305495	1.54	0.061776	MDM2
ENSG00000135678	12	69235977	69365350	362	61	305495	0.42011	0.3372	CPM
ENSG00000111605	12	69633317	69668138	67	10	305495	0.94946	0.17119	CPSF6
ENSG00000090382	12	69742121	69748014	23	7	305495	0.86783	0.19274	LYZ
ENSG00000127337	12	69753483	69784576	153	13	305495	1.2881	0.098861	YEATS4
ENSG00000166225	12	69864129	69973562	293	20	305495	0.5895	0.27776	FRS2
ENSG00000166226	12	69979114	69995350	65	9	305495	0.53326	0.29693	CCT2
ENSG00000198812	12	70002351	70004942	5	3	305495	0.39303	0.34715	LRRC10
ENSG00000127325	12	70037140	70093256	281	22	305495	0.74036	0.22954	BEST3
ENSG00000127328	12	70132461	70216984	268	24	305495	0.13826	0.44502	RAB3IP
ENSG00000258052	12	70195449	70249143	190	21	305495	0.25426	0.39965	AC025263.3
ENSG00000166268	12	70219084	70352877	557	41	305495	0.41816	0.33791	MYRFL
ENSG00000111596	12	70636774	70748773	340	26	305495	0.72201	0.23514	CNOT2
ENSG00000135643	12	70760056	70828072	253	29	305495	0.63642	0.26225	KCNMB4
ENSG00000127329	12	70910630	71031220	460	63	305495	0.63352	0.2632	PTPRB
ENSG00000153233	12	71031853	71314623	931	96	305495	1.2329	0.1088	PTPRR
ENSG00000258053	12	71441182	71512027	211	14	305495	3.0934	0.00098924	CTD-2021H9.3
ENSG00000127324	12	71518865	71835678	1011	57	305495	2.8463	0.0022117	TSPAN8
ENSG00000139292	12	71833550	71980090	605	35	305495	1.1442	0.12627	LGR5
ENSG00000133858	12	72003252	72061505	110	10	305495	0.61998	0.26763	ZFC3H1
ENSG00000173451	12	72056789	72074419	28	5	305495	1.1788	0.11923	THAP2
ENSG00000258064	12	72067984	72092748	45	8	305495	1.1947	0.11609	RP11-293I14.2
ENSG00000139291	12	72079867	72097836	39	8	305495	0.91486	0.18013	TMEM19
ENSG00000080371	12	72148654	72184699	65	9	305495	0.07783	0.46898	RAB21
ENSG00000121749	12	72233487	72320629	216	16	305495	-0.33269	0.63031	TBC1D15
ENSG00000139287	12	72332626	72580398	652	35	305495	0.36983	0.35575	TPH2
ENSG00000072657	12	72481046	73059422	1323	73	305495	0.62497	0.26599	TRHDE
ENSG00000253719	12	74931551	74935223	13	4	305495	-0.19309	0.57656	ATXN7L3B
ENSG00000166006	12	75433857	75603648	459	39	305495	-0.20073	0.57954	KCNC2
ENSG00000180881	12	75669759	75784708	211	20	305495	-1.1681	0.87861	CAPS2
ENSG00000173401	12	75728419	75764340	72	8	305495	-0.44349	0.67129	GLIPR1L1
ENSG00000180481	12	75784850	75826468	151	7	305495	-0.56212	0.71298	GLIPR1L2
ENSG00000139278	12	75874460	75897633	61	7	305495	0.0399	0.48409	GLIPR1
ENSG00000111615	12	75890684	75905416	42	7	305495	-0.20567	0.58148	KRR1
ENSG00000139289	12	76419227	76427712	13	5	305495	1.8532	0.031925	PHLDA1
ENSG00000187109	12	76438670	76478813	60	6	305495	2.1282	0.016661	NAP1L1
ENSG00000179941	12	76738254	76742222	5	3	305495	0.026375	0.48948	BBS10
ENSG00000091039	12	76745577	76953589	433	23	305495	-0.94671	0.82811	OSBPL8
ENSG00000186908	12	77157368	77247476	348	19	305495	-0.65389	0.74341	ZDHHC17
ENSG00000175183	12	77252495	77272840	84	14	305495	-0.59665	0.72463	CSRP2
ENSG00000165891	12	77415027	77459360	137	33	305495	0.31212	0.37748	E2F7
ENSG00000268519	12	77949297	77950568	5	1	305495	0.24964	0.40143	AC073528.1
ENSG00000067798	12	78224685	78606790	1310	86	305495	-0.70601	0.75991	NAV3
ENSG00000067715	12	79257773	79845788	1504	66	305495	0.082633	0.46707	SYT1
ENSG00000177425	12	79968759	80084877	143	13	305495	-1.5036	0.93366	PAWR
ENSG00000058272	12	80167343	80329240	270	12	305495	1.5062	0.066014	PPP1R12A
ENSG00000269531	12	80198742	80202321	4	1	305495	1.5289	0.06314	AC073569.1
ENSG00000165899	12	80603233	80772870	370	32	305495	0.85243	0.19699	OTOGL
ENSG00000139304	12	80799774	81072802	821	54	305495	0.93286	0.17545	PTPRQ
ENSG00000111046	12	81101277	81103253	5	2	305495	-1.3468	0.91098	MYF6
ENSG00000111049	12	81110691	81113452	5	2	305495	-1.5107	0.93456	MYF5
ENSG00000111052	12	81186299	81331704	436	34	305495	-1.3349	0.90904	LIN7A
ENSG00000111058	12	81331594	81650533	1204	44	305495	-0.23509	0.59293	ACSS3
ENSG00000139220	12	81652045	82153332	1236	72	305495	2.6341	0.0042181	PPFIA2
ENSG00000133773	12	82617460	82752584	334	25	305495	-0.081179	0.53235	CCDC59
ENSG00000127720	12	82752276	82873015	289	10	305495	0.32115	0.37405	METTL25
ENSG00000179104	12	83080659	83528649	1264	91	305495	0.095959	0.46178	TMTC2
ENSG00000072041	12	85253492	85307394	74	10	305495	-0.51345	0.69618	SLC6A15
ENSG00000231738	12	85408094	85430055	26	6	305495	0.83131	0.2029	TSPAN19
ENSG00000133640	12	85430092	85657002	338	19	305495	0.0085508	0.49659	LRRIQ1
ENSG00000180318	12	85673885	85695562	41	6	305495	-1.0404	0.85093	ALX1
ENSG00000198774	12	86198331	86230348	109	12	305495	-0.20418	0.58089	RASSF9
ENSG00000133636	12	86268073	86276770	27	4	305495	-0.37133	0.6448	NTS
ENSG00000182050	12	86372516	87232681	2479	62	305495	0.15319	0.43912	MGAT4C
ENSG00000165805	12	88373816	88427814	122	9	305495	0.33686	0.36811	C12orf50
ENSG00000133641	12	88427623	88443937	17	4	305495	0.89859	0.18444	C12orf29
ENSG00000198707	12	88442793	88535993	155	12	305495	1.2381	0.10783	CEP290
ENSG00000139324	12	88536073	88593664	103	6	305495	1.7659	0.038709	TMTC3
ENSG00000049130	12	88886570	88974628	194	10	305495	0.29434	0.38425	KITLG
ENSG00000139318	12	89741009	89747048	30	6	305495	1.2374	0.10798	DUSP6
ENSG00000139323	12	89813495	89919801	309	20	305495	0.92787	0.17674	POC1B
ENSG00000257594	12	89913185	89920039	16	3	305495	0.83031	0.20318	GALNT4
ENSG00000259075	12	89913185	89920039	16	3	305495	0.83031	0.20318	POC1B-GALNT4
ENSG00000070961	12	89981828	90103077	216	22	305495	-0.9598	0.83142	ATP2B1
ENSG00000197651	12	91299399	91348953	98	16	305495	1.6764	0.046827	CCER1
ENSG00000083782	12	91357456	91398803	130	11	305495	0.91112	0.18112	EPYC
ENSG00000139330	12	91444268	91451760	46	10	305495	-0.51957	0.69832	KERA
ENSG00000139329	12	91496406	91505608	41	5	305495	1.2219	0.11087	LUM
ENSG00000011465	12	91539025	91576900	48	6	305495	1.6658	0.047881	DCN
ENSG00000257242	12	92378756	92536690	484	75	305495	0.24569	0.40296	C12orf79
ENSG00000133639	12	92536286	92539673	11	5	305495	-0.23259	0.59196	BTG1
ENSG00000205057	12	92813870	92821924	23	4	305495	1.3059	0.095795	CLLU1OS
ENSG00000257127	12	92815307	92824778	33	5	305495	1.1312	0.129	CLLU1
ENSG00000214215	12	93096619	93102325	10	5	305495	-1.082	0.86038	C12orf74
ENSG00000187510	12	93115281	93166231	114	14	305495	-0.7659	0.77813	PLEKHG7
ENSG00000102189	12	93164413	93323107	364	20	305495	-0.3473	0.63582	EEA1
ENSG00000173598	12	93771659	93797024	83	12	305495	0.30376	0.38066	NUDT4
ENSG00000177889	12	93799449	93836038	67	17	305495	0.35854	0.35997	UBE2N
ENSG00000198015	12	93861264	93897545	147	12	305495	0.62737	0.26521	MRPL42
ENSG00000120833	12	93963590	93977263	35	7	305495	-0.89283	0.81403	SOCS2
ENSG00000169372	12	94071151	94288616	532	58	305495	0.99957	0.15876	CRADD
ENSG00000136040	12	94542499	94701451	575	70	305495	0.24694	0.40248	PLXNC1
ENSG00000258365	12	94671534	94676620	24	5	305495	0.088213	0.46485	RP11-1105G2.3
ENSG00000173588	12	94700225	94853764	324	32	305495	0.88262	0.18872	CCDC41
ENSG00000057704	12	94960900	95044338	293	40	305495	-1.5385	0.93804	TMCC3
ENSG00000184752	12	95290831	95397546	615	48	305495	-0.63073	0.73589	NDUFA12
ENSG00000120798	12	95414005	95467479	146	23	305495	0.98338	0.16271	NR2C1
ENSG00000180263	12	95470525	95611258	501	31	305495	0.19337	0.42333	FGD6
ENSG00000028203	12	95611522	95696566	315	29	305495	1.3176	0.09382	VEZT
ENSG00000258247	12	95770984	95774672	34	5	305495	0.45116	0.32594	RP11-167N24.6
ENSG00000111142	12	95867296	95909615	159	17	305495	0.96952	0.16614	METAP2
ENSG00000136014	12	95910336	95945266	116	24	305495	1.5612	0.059235	USP44
ENSG00000074527	12	96051583	96184930	538	46	305495	-0.1584	0.56293	NTN4
ENSG00000258292	12	96196875	96217085	79	13	305495	-0.29101	0.61448	RP11-536G4.1
ENSG00000139343	12	96252706	96297606	189	24	305495	-1.389	0.91759	SNRPF
ENSG00000165972	12	96260826	96336752	331	37	305495	-0.3722	0.64513	CCDC38
ENSG00000139344	12	96337071	96362370	110	9	305495	1.4013	0.080566	AMDHD1
ENSG00000084110	12	96366440	96390143	109	15	305495	-0.50069	0.6917	HAL
ENSG00000111144	12	96394606	96437298	133	14	305495	-0.13375	0.5532	LTA4H
ENSG00000111145	12	96588160	96663613	184	35	305495	0.80362	0.21081	ELK3
ENSG00000059758	12	96672039	96794338	310	30	305495	1.0388	0.14945	CDK17
ENSG00000188596	12	96883349	97269333	1247	47	305495	0.52478	0.29987	C12orf55
ENSG00000139350	12	97301001	97347129	95	8	305495	-0.75833	0.77587	NEDD1
ENSG00000245017	12	98879322	98897633	67	12	305495	-0.37356	0.64563	RP11-181C3.1
ENSG00000120802	12	98909290	98944157	104	15	305495	-1.323	0.90708	TMPO
ENSG00000075415	12	98987369	98995946	17	6	305495	-1.1856	0.8821	SLC25A3
ENSG00000166130	12	99007183	99038891	88	15	305495	-1.1475	0.8744	IKBIP
ENSG00000120868	12	99038919	99129204	202	18	305495	-1.3796	0.91615	APAF1
ENSG00000185046	12	99120235	100378432	3232	206	305495	0.97446	0.16491	ANKS1B
ENSG00000180219	12	100041531	100043824	6	2	305495	-1.7321	0.95837	FAM71C
ENSG00000111647	12	100422233	100536626	318	27	305495	0.67261	0.2506	UHRF1BP1L
ENSG00000075089	12	100592900	100635643	112	18	305495	0.84438	0.19923	ACTR6
ENSG00000166153	12	100597447	100660857	157	20	305495	0.61364	0.26973	DEPDC4
ENSG00000136021	12	100660918	100735502	124	13	305495	-0.5723	0.71644	SCYL2
ENSG00000179520	12	100750857	100815837	163	23	305495	-0.034069	0.51359	SLC17A8
ENSG00000012504	12	100867486	100958191	167	16	305495	1.0967	0.13639	NR1H4
ENSG00000139354	12	100967461	101022064	137	15	305495	-0.13732	0.55461	GAS2L3
ENSG00000151572	12	101111304	101522419	1303	99	305495	1.1743	0.12014	ANO4
ENSG00000256870	12	101549271	101604185	162	18	305495	0.71442	0.23748	SLC5A8
ENSG00000120800	12	101673887	101780394	299	27	305495	2.0412	0.020614	UTP20
ENSG00000120805	12	101786898	101801598	44	13	305495	0.83479	0.20192	ARL1
ENSG00000166211	12	101869199	101880775	41	10	305495	-0.65686	0.74436	SPIC
