GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_38:5_[M-H]1-/Phosphatidylethanolamine-P_38:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	7E-48	47.1549019599858		0.167158	[0.14-0.19] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_40:6_[M-H]1-/Phosphatidylethanolamine-P_40:5_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-22	22		0.0989972	[0.079-0.119] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_36:2_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-12	11.698970004336		0.0772979	[0.056-0.099] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_38:4_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-70	69.301029995664		0.134527	[0.12-0.15] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_37:4_[M+H]1+/Phosphatidylethanolamine_40:4_[M+H]1+/Phosphatidate_42:5_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-130	129.698970004336		0.376112	[0.35-0.41] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_36:5_[M+H]1+/Phosphatidylethanolamine_39:5_[M+H]1+/Phosphatidate_41:6_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-17	16.698970004336		0.123235	[0.095-0.152] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_37:5_[M+H]1+/Phosphatidylethanolamine_40:5_[M+H]1+/Phosphatidate_42:6_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-34	34		0.185174	[0.16-0.21] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_38:2_[M+H]1+/Phosphatidylethanolamine_41:2_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	5E-27	26.301029995664		0.169438	[0.14-0.2] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_33:3_[M+H]1+/Phosphatidylcholine-P_33:2_[M+H]1+/Phosphatidylethanolamine-O_36:3_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-12	11.5228787452803		0.0890567	[0.064-0.114] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_42:6_[M+OAc]1-/Phosphatidylcholine-P_42:5_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	6E-31	30.2218487496164		0.125586	[0.1-0.15] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O(36:5)_[M+H]1+/Phosphatidylcholine-P(36:4)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-A	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-19	18.698970004336		0.0633	[0.05-0.077] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(33:3)_[M+H]1+/Phosphatidylethanolamine(36:3)_[M+H]1+/Phosphatidate(38:4)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-G	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0542	[0.042-0.066] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(35:4)_[M+H]1+/Phosphatidylethanolamine(38:4)_[M+H]1+/Phosphatidate(40:5)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-G	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.089	[0.07-0.108] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(36:4)_[M+H]1+/Phosphatidylethanolamine(39:4)_[M+H]1+/Phosphatidate(41:5)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-G	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-19	18.698970004336		0.0858	[0.067-0.104] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_37:3_[M+OAc]1-/Phosphatidylserine_41:2_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-23	23		0.0905546	[0.073-0.108] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(33:2)_[M+H]1+/Phosphatidylethanolamine(36:2)_[M+H]1+/Phosphatidate(38:3)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0819	[0.064-0.1] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(36:5)_[M+OAc]1-/Phosphatidylserine(40:4)_[M-H]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-G	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.1454	[0.11-0.18] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(37:4)_[M+H]1+/Phosphatidylethanolamine(40:3)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.079	[0.062-0.096] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_38:6_[M+H]1+/Phosphatidylethanolamine_41:6_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-17	16.5228787452803		0.131852	[0.1-0.16] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_39:6_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-10	9.52287874528034		0.0587599	[0.04-0.077] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_40:4_[M+H]1+/Phosphatidylethanolamine_43:4_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-51	51		0.224185	[0.2-0.25] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_40:5_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-69	68.698970004336		0.272744	[0.24-0.3] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_35:4_[M+OAc]1-/Phosphatidylcholine-P_35:3_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-14	14		0.0722644	[0.054-0.091] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_44:5_[M+H]1+/Phosphatidylcholine-P_44:4_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	NR	1E-31	31		0.180151	[0.15-0.21] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O(40:5)_[M+H]1+/Phosphatidylcholine-P(40:4)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0575	[0.045-0.07] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O(40:6)_[M+H]1+/Phosphatidylcholine-P(40:5)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-G	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.0756	[0.059-0.092] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(34:2)_[M+H]1+/Phosphatidylethanolamine(37:2)_[M+H]1+/Phosphatidate(39:3)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.1402	[0.11-0.17] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(37:4)_[M+H]1+/Phosphatidylethanolamine(40:4)_[M+H]1+/Phosphatidate(42:5)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-19	18.698970004336		0.0477	[0.037-0.058] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(38:3)_[M+OAc]1-/Phosphatidylserine(42:2)_[M-H]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.0735	[0.057-0.09] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(38:4)_[M+H]1+/Phosphatidylethanolamine(41:4)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-19	18.698970004336		0.0749	[0.059-0.091] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(38:4)_[M+OAc]1-/Phosphatidylserine(42:3)_[M-H]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-A	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-19	18.698970004336		0.0749	[0.059-0.091] unit decrease	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(38:5)_[M+H]1+/Phosphatidylethanolamine(41:5)_[M+H]1+/Phosphatidate(43:6)_[M+NH4]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-A	rs174546	0	174546	3_prime_UTR_variant	0	NR	2E-19	18.698970004336		0.0881	[0.069-0.107] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(38:6)_[M+H]1+/Phosphatidylethanolamine(41:6)_[M+H]1+ levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-A	rs174546	0	174546	3_prime_UTR_variant	0	NR	4E-19	18.397940008672		0.0394	[0.031-0.048] unit increase	Illumina [6720657] (imputed)	N
23	rs102275	11	61569830	rs174546	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine(40:4)_[M+OAc]1-/Phosphatidylserine(44:3)_[M-H]1- levels	5,662 Pakistani ancestry individuals	NA	11q12.2		FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs174546-C	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-19	18.5228787452803		0.1033	[0.081-0.126] unit decrease	Illumina [6720657] (imputed)	N
